ID,content
4066,Udah di refresh tapi tetap gak bisa juga
4067,HP resmi blum di root terdeteksi di root. Giliran pake hp lainnya yg resmi juga bisa masuk pendaftaran gagal terus di verivikasi muka. Ribet amat. Kasih opsi dong ga harus verivikasi muka. Bisa pakai sidik jari atau identitas diri sesuai KTP.
4068,"Ceritanya aplikasi nya ke hapus sama anak. Trus download lagi..trus Ini gmn sih mau masuk dari awal Ko Bisa bisa? Katanya, tiap mau masuk lagi ada perbaikan sementara. Disuruh langsung ke bank nya. Kalo jauh gmn? Trus gunanya aplikasi ini buat apa?"
4069,"Aplikasinya eror trs,,, dipake ngga bisa padahal udah masuk otp tinggal mencet aja udh eror lagi eror lagi"
4070,sagmngat bagus
4071,good
4072,"Saya kasih 4 dulu soal nya saya baru, belum tau kelanjutan nya, semoga livin proses pendanaannya lancar, tidak ada hambatan"
4073,"Verifikasi wajah nya lama, gabisa-bisa, apk sering keluar sendiri. Tolong di perbaiki.makasih."
4074,"Halo kak kemarin kan tgl 07 maret 2025 pukul 05.40 aku transfer lewat livin ke rekening tujuan BRI, nah di livin nya udah status sukses/berhasil saldo saya juga sudah terpotong tpi di BRI nya belum ada saldo masuk sampe sekarang tgl 9 Maret, mohon solusinya kak🙏"
4075,Tiap kali mau masuk selalu aj gagal maka ad tabungan kita juga di dalam ini apa maksudnya ya Semoga aj tabungannya aman aj
4076,"transaksi sya terkena reversal pdahal uang itu ingin segera dipakai , ada transaksi masuk tpi saldo tidak bertambah giliran di tunggu 1x24 jam tetap saja saldo tidak masuk malah hilang riwayat uang masuk dan transaksi reversal sudah hilang. klo kyk gini jdi tidak brani lgi transaksi lewat BANK MANDIRI"
4077,Livin sekarang sering erorr loginnya lama
4078,Sayay udah terdaftar mau masuk xo gak bisa y
4079,Kok sy instal livin by mandiri dibuka gak bisa kenapa ini
4080,"buka rekening kepengen bisa internet banking. 🤣🤣🤣🤣 Sampai sekarang belum bisa, alasannya lagi melakukan perbaikan 🤣🤣🤣 sudah 100 tahun perbaikan terus 🤮🤮🤮 tutup rekening besok gak ada manfaatnya...."
4081,Sangat lemot dan sangat menyebalkan.
4082,Terlalu banyak fitur yang tidak mudah di mengerti. Lain kali di persimpel saja
4083,"Saya sangat kecewa dengan layanan Livin , potongan nya gak ngotak , aplikasi sebelah sekali motong udh ,ini waduh,lebih ke sebalah ajah dh 🤦🤦🤦🤦"
4084,Min saya baru diupgrade kenapa tidak bisa masuk loading terus. Apakah jenis perangkat menentukan ? Saya sudah install dan uninstall namun masih sama
4085,"Udah hidup sulit, malah instal livin by mandiri kocakkk"
4086,"tolong ya livin jangan maintenance pas sahur, gua mau order makanan jadi ga bisa"
4087,oke udh di jawab admin gua naikin bintang nya seenggaknya ada respon walaupun belum bisa di buka
4088,Sulit foto selvi
4089,"Saya baru ganti ponsel, mau input nomer kartu, sisyem oprasi ponsel tidak mendukung. bagaimana solusinya ?"
4090,Tidak bisa due pakai
4091,Selama ini ga ada kendala
4092,Knp saya masukan pasword salah trus padahal benar sampe di suruh bikin pasword baru tolong di perbaiki
4093,Kartu fisik aktif sampai 2028 tiba2 di non aktifkan tanpa pemeberitahuan aneh
4094,"Ini knp ya Livin selalu error tanpa pemberitahuan,bikin jengkel nasabah terus,setiap login loading berkepanjangan..!!"
4095,jangan di ragukan lagi
4096,Mantap
4097,oke
4098,password livin sudah tepat dan benar tapi tetap aja password salah terus menerus mohon kedepannya untuk di perbaiki
4099,Terimakasih Livin mandiri
4100,"Akses perbankan jadi lebih mudah, praktis dan profesional. Lebih ditingkatkan lagi. Bila perlu buat menu simpan / kunci saldo untuk pembayaran sesuatu agar dana untuk pembayaran sesuatu nya tersimpan rapi, terkunci, safety sebelum waktu pembayaran. Antisipasi kita manusia terkadang lupa."
4101,Kenapa tiba² gak bisa dipake aplikasinya
4102,Eror GK bisa login
4103,Mantap
4104,Sangat mmbantu
4105,"kenapa aplikasi Livin saya tidak bisa di buka,kembali terus"
4106,"Bagus,dan mudah"
4107,"Kok aku gak bisa login livin udah sebulan lebih ya?? Tolong dong setiap mau coba login jawabannya selalu sama ""layanan sedang dalam perbaikan"" masa lama banget sih. Udah coba ke kantor cabang mandiri terdekat juga tetap sama gak ada solusi"
4108,"daftarnya susah,harus ke kantor cabang,padahal kartu debitnya udah punya,mana kantor cabangnya jarak 10 km dari sini"
4109,Bagus
4110,Kenapa sih kalo mw dipake gak bisa2.. Benerin napa.. Jangan suruh restart mulu.. Restart juga kagak bisa.
4111,"Di aplikasii ini bisa untuk menerima transaksi.tapi terkadang gagal untuk transaksi top up,transer pun juga begitu"
4112,Gak bisa login
4113,ini knpa trouble
4114,Muantap pokonya
4115,Kok sekarang lemot ya?
4116,Kok bisa ini ndk angin ndk ada hujan tiba tiba ndk bisa masuk suruh masukan password
4117,Sangat bagus
4118,"Kenapa Livin by mandiri saya ga bisa di buka,bohong bantuan nya"
4119,APLIKASI RIBET..SELALU GAGAL UNTUK VERIFIKASI WAJAH PADAHAL INTERNET BAGUS.. TIDAK SEPERTI BANK SEBELAH TANPA VERIFIKASI WAJAH BISA.
4120,Kenapa Livin kemarin hapus tersala jadi mau masuk kembali TDK bisa
4121,Mantap
4122,Lemot bener sekarang ......
4123,Sangat membantu dalam pembelian online dan transaksi lainnya Namun sekarang sering eror Mohon diperbaiki layanannya 🙏
4124,Aplikasi tolol berat bgt muter2 mulu
4125,Good ee.
4126,"Kecewa sih, transferan dari LBM sukses tapi ga masuk ke rek tujuan, sementara saldo di rek berkurang..nyangkut dimana tu kira2 ya? Atau emang aplikasinya perlu pembenahan?"
4127,Semoga payleter cepat muncul
4128,Ka knpa aku gabisa login livin ?
4129,Aplikasi ga jelas Masa suka tiba2 keluar sndiri Login nya pun susah
4130,Good job
4131,Semoga di update terus pihak developer.
4132,Error trs parah
4133,Mudah digunakan dan simple
4134,"Lagi sering error akhir2 ini, suka susah masuk aplikasinya... kenapa yah"
4135,"Ini livin bagaiamana sih...masuk aplikasi perbaikan layanan mulu...buang"" pulas aja"
4136,knp apk susah buka buat login? mau transaksi gk bisa login
4137,Sy sdh ganti hp dan nmr hp yg saya daftarkan dllu di aplikasi mandiri sebelumnya sudah mati Dan mau daftar lagi skrg ngak bisa2 masuk mohon bantu solusinya
4138,"Bank mandiri susah di cari aku liat di maps 24 jam buka, setelah udah di lokasi kata orang orang sekitar, bank mandiri enggak ada di sini. Apa lagi klo kita ada kendala yah sumpah sangat cape nyariin. Beda dgn BCA BRI dan BNI. Apa lagi klo BCA sangat membantu jika ada kendala tinggal di telpon ga usah ke bank.. Tolong lah maps yg sudah tidak ada lagi, di hapus biar pengguna tidak bingung nyariin mana yang harusnya bank mandiri. Bintang satu aja Krn sudah membuat saya capek nyariin"
4139,Lebih mudah lebih gampang
4140,Tidak bisa dibuka di hp saya. Tertera Aplikasi Macet. Ini harus gimana ya?
4141,"Semalam sya transfer dana ke rekening lain,di resi nya udah berhasil TPI pas di cek di rekening tujuan dana nya blom masuk..gmna solusinya"
4142,Saya mau aktifkan m bangking mandiri tapi kok belm bsa login gagal terus kenapa
4143,untuk top saja ribet dan nggk bisa. gimana orang mau nyaman memakai layanan banknya.
4144,Selalu muncul Jaga kemananan akun. Aplikasi busuk! Bank lain semuanya bisa. Cuma Aplikasi ini yang gak bisa dibuka.
4145,Bagus
4146,Gimna ini gbisa masuk Livin .tolong d perbaiki lagi transaks lewat online pun susah
4147,"Sering kali gak bisa dibukak, disaat perlu mau transfer gakbisa dibukak aplikasinya terlalu lama loading nya"
4148,Saya tidak bisa login krn ada keterangan sistem operasi handphone anda tidak mendukung untuk penggunaan livin. Solusinya apa??? Update : Tolong di update lagi aplikasinya. Masa saya sudah ke bank mandiri malah dibilang devicenya/hp saya harus diganti. Masa habis reset hp doang tdk apk livin mandiri gk bisa diakses. Terlalu canggih... Sedangkan brimo saja tidak ada masalah. Saya pindahkan saja semua uangku di atm lain. Masa persoalan sepele gini harus ganti hp. Proteksinya terlalu BERLEBIHAN.
4149,"Maaf ya kak. Saya buat dulu bintang 1. Sudah lebih 2 bulan saya tidak bisa masuk ke livin saya. Selalu di buat layanan tidak tersedia untuk sementara. Dulu pernah hp terrestart jadi semua data terhapus, masuk ke livin jadi enggak bisa juga. Tolong masukannya."
4150,saya kecewa.sekian lama pakai livin'. untuk login ke aplikasi di hp baru bermasalah di verifikasi wajah. bagaimana solusinya ? Cs mandiri pun tidak bisa mengatasi..
4151,"Saya mau daftar ulang, soalnya HP saya hilang. Aplikasi masih perbaikan, katanya. Mohon segera diperbaiki"
4152,"Saya nasabah tetap, dari kemaren mobil banking ndak bisa di buka, ada apa"
4153,Kenapa ya tidak bisa masuk ke apk livin setiap mau daftar setelah masukan kode otp selalu gagal (fitur tidak tersedia)
4154,Luar biase mantul boos
4155,Mantap
4156,"Aplikasi yang bagus dan mudah digunakan, bermanfaat juga. Terimakasih"
4157,Aplikasi rusak
4158,Sudah login 2 bulan tidak bisa... Sudah dateng ke CS bank katanya nunggu 2 minggu.. sampai 2 bulan pun tetap tidak bisa
4159,"menurut saya aplikasinya merugikan bukan membantu, apa lagi masalah top up, saya sudah melakukan transaksi pln prabayar, saldo berkurang tapi transaksi gagal. Bukannya mempermudah malah mempersulit"
4160,kenapa sering eror pas mau login ya dulu gak gini
4161,"Menyesal sekali memakai livin mandiri, top up dana sering eror, kalau sudah di atas jam 2 malam pasti eror jaringan, perbaiki layanan kalian"
4162,Bisa gak maintanancenya di jam 3 pagi. Bikinmalu aja saat mau transaksi jam 12 tiba2. Masuk waktu maintanance... Payah Tambah parah ini aplikasi. Semakin semakin lalod. Parahhhhh
4163,kenapa ya transfer terjadwal saya sudah tak bisa tampil tapi saldo sudah terpotong mohon perbaiki lagi kinerjanya dan lebih teliti lagi untuk data2nya
4164,"Makin lama makin gk jelas apl nya, sulit utk login, utk transfer juga bolak balik gagal"
4165,Bank yg paling nyaman ui nya👍👍👍
4166,Ok
4167,Lemot
4168,Tidak dapat topup dana (nomor tidak ditemukan) dan nomor dana tersebut sudah benar dan sudah terkait
4169,Kenapa ga bisa top up dana ? 50k ga bisa
4170,transaksi sukses melalui bi fast tapi uang tidak terkirim mohon solusinya
4171,"Min tolong,saya diluar negeri. pin livin saya terblokir mau ganti pin tapi harus ada no kartunya,smntara saya blm punya kartu fisiknya .bantu min"
4172,"Semakin di update malah semakin lamaaaa banget buat login ke mandiri nihhh, buat kesell!"
4173,Knapa tidak bisa d buka d hp poco c65
4174,Aplikasi perbankan paling aneh sama provider. Sering banget gangguan dengan Indosat padahal buka aplikasi lain lancar jaya.
4175,Untuk proses verifikasi wajah susah sekali sudah saya ikutin arahan yg sdh d berikan tetapgak bisa
4176,Sangat membantu tpi kadang2 suka susah di buka tolong diperbaiki
4177,Aplikasi jelek g kyk mbca kalo pake wifi indihome susah masuknya kalo pake data baru lancar Payah bgt sistemnya jaman udh canggih begini masih lemot aja
4178,Kenapa tetap gak bisa...masalah kode otp bisa masuk lewat SMS tapi gak bisa buka .tetap layanan sementara tidak sedia
4179,Saya sudah lunas kak..biasanya lngsung keluar limit 10jt..
4180,Sering error !!
4181,"Saya kasih bintang 5 ke Livin'by mandiri supaya semngat memperbaiki aplikasi Livin'by mandiri yang sering error, udah berapa hari tidak bisa di buka aplikasi Livin'by mandirinya, terimakasih"
4182,Gak perlu repot-repot lagi sama uang
4183,Mantap sekali
4184,Good
4185,Cara hapus riwat transfer..kok susah sekarang
4186,livin mantap banget 👍👍👍👍
4187,Tidak bisa verifikasi OTP
4188,Good excellent
4189,"ga bisa login lagi karena dibilang os bermasalah, payah developer aplikasinya sementara aplikasi banking lain aman semua"
4190,"Tadi aku transfer dari bank mandiri ke BRI status di mandiri berhasil, tetapi uang tidak masuk ke ATM bri,? Apa ini ndk jelas bangett,,aku udh wa mita mandiri, udh chat ig, udah chat di gmail sebanyak 6 kali tetap aja jawabannya bertele tele,, kembalikan uang saya😌"
4191,"Masa ini aplikasi ga support ama OS redmi note14 pro plus 5G, alhasil ga bisa gunain di appss livin di hp itu... Hadehhh min perbaikin dung min. Masa sy harus beli hp yg lain lagi. Butuh bet ama ni livin buat transaksi min. Tolong ya min diperbaikin"
4192,Sangat bagus sekali
4193,Okay lancar sekali dan memudahkan transaksi... Trimakasih bank mandiri
4194,Lebih mudah untuk bertransaksi
4195,Kenapa livin saya gabisa login ya ? tulisannya layanan tidak tersedia mulu! lama lama gajelas bener ini livin.
4196,Verifikasi nya susah dah berkedip ngasi lempoh
4197,"Makin lama ini bank makin mirip perampok online, saldo baru di topup bisa hilang langsung, sedangkan history nya ads berhasil. Di chat cs nya gak di respon, udah kirim komplen ke gmail gak ada tanggapan"
4198,Berapa lama biasa ya livin perbaikan peningkatan
4199,Membantu lah ada m Livin
4200,"Apk nya bussuk. ,di saat di butuhkan perbaikan terus menerus. Tidak bisa di gunakan. Sudah banyak sekali keluhan dari penggunanya tapi tetap saja tidak ada perubahan ."
4201,Menjadikan lebih aman
4202,Ini kenapa buka apk nya lam bnget msih stuck di layar depan livin gk masuk masuk.udh 3 hp msih gk jln juga
4203,Ini kenapa tau² gabisa diakses yaa livin
4204,Mohon untuk pilihan ksm bisa muncul di livin saya
4205,Kenapa koq gagal terus saat verifikasi wajah?
4206,"Duit saya hilang begitu saja saat melakukan transfer ke rekening bank lain, padahal sudah ada notifikasinya bahwasanya sudah 'BERHASIL' melakukan transfer, namun duit yang di tf ga masuk ke rekening lain dan saya sangat kecewa"
4207,Terbaik
4208,Ok..mantap
4209,Aplikasi bgus
4210,Membantu saya
4211,"udah 3 thn lebih pake apk ini, tpi baru kali ini gabisa dibuka disuruh perbaharui kata sandi, giliran di perbaharui gabisa harus nunggu keamanan 24 jam katanya, padahal sengaja nunggu 3 hari biar bisa kebuka tpi ttep gabis. ini gimana min solusinya?"
4212,"Bertahun-tahun pakai apk ini baru ini sejarah nya kesal, apk tdk bisa di buka lagi, katanya HP nya tdk resmi tidak mendukung lah,,, buka nya lemot lah padahal jaringan penuh"
4213,Terimakasih pelayanannya
4214,Saya ingin masuk kok ga bisa bisa
4215,"Aplikasi sering error, sering kali susah di akses, seperti beban aplikasi terlalu besar"
4216,Saya sangat puas dengan pelayanan aplikasi ini
4217,Mudah canggih cepat
4218,"Tolong dong livin mandiri Nya kenapa setelah terima kode otp kluar gambar perangkat tidak tersedia ,sudah 6 bulan livin saya tidak biasa digunakan kata kantor cabang tunggu 2 minggu taoi ko ini sudah 3 Minggu selalu begini"
4219,System operasi tidak didukung. Padahal sebelum nya masih bisa. Dihandphone yg sama
4220,Mohon di bantu
4221,"JANGAN PERNAH SETOR TUNAI DI ATM MANDIRI, saya setor uang jam 5.30 sore, uang masuk dan tersedot, malah tertulis dimonitor transaksi tertunda dan tiba2 ATM terbuka cuman keluar uang 400k sekalian resi tulisan transaksi anda tertunda, lapor ke 14000 , dan cuman balik 300k..uang d setor sekitar 1,3 jt..pilih bank lain saja lah , kecuali terpaksa..BALASAN : KARENA UDAH HUBUNGI 14000 MAKANYA AKU RATING DISINI..EMANG TAK JELAS MANDIRI..TAK IKHLAS AKU"
4222,Hari2 berjibaku sama aplikasi sampah bumn
4223,Oke
4224,Terkadang lemot
4225,Customer Service dan kebijakan banknya tidak jelas
4226,bagus..
4227,Tolong di benahi. Untuk pengaduan yang lewat TLPN 14000. Mau mengadu pulsa habis. Masalah tidak teratasi
4228,Refund dana gak bisa😡 Sering banget transfer /QRISH uangnya entah nyangkut dimana... di livin nya sudah berhasil namun di akun tujuan belum
4229,"Bnyak Msalah blkngan ini, kok sering ngak bisa di buka Livin saya"
4230,"kenapa susah sekali masuk ke livin kah, jangan suruh lapor ke cs lagi yah. mau laporan juga kalo aplikasi nya lelet untuk ke buka. mau pakai cara apa kah?"
4231,Baik
4232,Respon Pegawai Bank Mandiri di Purworejo Sangat Lambat dan jelek.
4233,"Transaksi keluar ga dikenal dari luar negeri, narik 1 USD yang kalau dikurs 16 ribuan rupiah. Ini kok bisa yaa ada fraud kaya gini terjadi? Posisinya saya lagi di Indonesia. Di e-statement ga ada, di e-mail ga masuk juga catatannya. Tapi telpon call center mereka ga bisa cek dan saya mesti ke kantor cabang."
4234,Payah.. milik negara malah nyebelin.. lemot pula aplikasinya.
4235,Kenapa force close mulu ya
4236,Tidak bisa kasih bintang 5 soalnya setelah di update yg terbaru aplikasi tidak di buka hp saya redmi 7 padahal tadinya bisa dan hp tidak di Root
4237,Aplikasi lambat
4238,tolong di perbaiki lagi masalah verifikasi wajah sudah berulang² kali di coba tetap saja gagal padahal sudah mengikuti saran yg di anjurkan
4239,"Aplikasi yg tidak membantu, urusannya ke kantor juga susah"
4240,Kenapa ya saya daftar ulang kok gak bisa trus selalu muncul fitur tidak tersedia
4241,ini kenapa ga bisa top up pulsa Axis ya tolong nih apk kalo ga niat bikin apk jangan di buat dah setelah update makin gajelas ini apk
4242,"Aplikasi nya skrg lemot bgt sering maintenance kdang sering gk bisa dibuka kalo pas mau di pake payment, mengecewakan!!!! tdk seperti disebelah"
4243,bagus banget
4244,Bagus
4245,Aplikasi ini juga sangat mmbntu untuk biaya administrasi pmbyaran apapun...dan sangat efektif untuk mlkukan transaksi pmbyaran jenis lain nya....
4246,"Tiba tiba livin saya gak mau login,mohon solusinya"
4247,"Mau update ke versi terbaru, jadi takut karna banyak yang ngeluh di koment. Alhamdulillah untuk saat ini semua masih lancar, Tadinya mau update ke versi terbaru, tapi ntar aja deh😅"
4248,Dari kemarin kenapa gak bisa ke buka
4249,"ini gimana cerita nya transfer udah 2 kali berhasil tapi uang ngga masuk ,sedangkan saldo udah ke sedot ,,tolong penjelasan nya ,,atau kembalikan uang saya!!!"
4250,Livin mantap
4251,Bagus
4252,Livin mandiri aneh . Padahal temen transfer malah ada notifikasi reversal padahal uang nya untuk biaya sekolah
